input_seq_id;hit_num;accession_id;definition
186_liquor_Chelyabinsk;91;KF374796;HIV-1 isolate 11RU11186 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;92;KF374718;HIV-1 isolate 12RU6997 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;93;MT101799;HIV-1 isolate 16RU01 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;94;MK245769;HIV-1 isolate 381_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;95;MG211613;HIV-1 isolate 16Tomsk2943 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;96;KX574388;HIV-1 isolate Kemerovo58 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;97;KJ197200;"HIV-1 isolate RU_8141 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
186_liquor_Chelyabinsk;98;KF374791;HIV-1 isolate 11RU10533 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;99;KF374786;HIV-1 isolate 11RU10471 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;100;KF374781;HIV-1 isolate 11RU10393 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;101;KF374772;HIV-1 isolate 11RU9907 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;102;KF374763;HIV-1 isolate 11RU9800 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;103;KF374746;HIV-1 isolate 11RU9674 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;104;JX290257;HIV-1 isolate 10RU6407 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;105;KF374832;HIV-1 isolate 12RU15557 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;106;KF374782;HIV-1 isolate 11RU10394 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;107;MT369988;HIV-1 isolate RU_ERS_1108_2016 from Russia, complete genome
186_liquor_Chelyabinsk;108;MG211588;HIV-1 isolate 16Tomsk2322 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;109;MG211579;HIV-1 isolate 16Tomsk2203 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;110;KF374768;HIV-1 isolate 11RU9832 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;111;KF374756;HIV-1 isolate 11RU9780 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;112;MK984160;HIV-1 isolate T11.17 from Russia, complete genome
186_liquor_Chelyabinsk;113;MG211574;HIV-1 isolate 15Tomsk45 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;114;KX574373;HIV-1 isolate Kemerovo39 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;115;KX574371;HIV-1 isolate Kemerovo36 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;116;KF374831;HIV-1 isolate 12RU15550 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;117;KF374825;HIV-1 isolate 11RU13060 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;118;KF374726;HIV-1 isolate 11RU9405 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;119;MW229218;HIV-1 isolate 35_KRS_01.19 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;120;KX640182;HIV-1 isolate Tyumen33 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;121;KJ197202;"HIV-1 isolate RU_8501 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
186_liquor_Chelyabinsk;122;KF374813;HIV-1 isolate 11RU12101 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;123;MW229217;HIV-1 isolate 34_KRS_01.19 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;124;MT101827;"HIV-1 isolate 16RU43 nonfunctional pol protein (pol) gene, partial sequence; and gag protein (gag) gene, partial cds"
186_liquor_Chelyabinsk;125;MK002569;HIV-1 isolate 10_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;126;KX574377;HIV-1 isolate Kemerovo45 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;127;KF374801;HIV-1 isolate 11RU11948 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;128;KF374766;HIV-1 isolate 11RU9826 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;129;MT101822;HIV-1 isolate 16RU34 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;130;MK002586;HIV-1 isolate 101_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;131;MG211592;HIV-1 isolate 16Tomsk2533 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;132;MG211567;HIV-1 isolate 15Tomsk32 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;133;MG211565;HIV-1 isolate 15Tomsk30 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;134;MG211548;HIV-1 isolate 15Tomsk03 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;135;KX574372;HIV-1 isolate Kemerovo37 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;136;KX574367;HIV-1 isolate Kemerovo29 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;137;KF374823;HIV-1 isolate 11RU12160 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;138;KF374818;HIV-1 isolate 11RU12144 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;139;KF374807;HIV-1 isolate 11RU11984 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;140;KF374774;HIV-1 isolate 11RU9928 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;141;KF374744;HIV-1 isolate 11RU9664 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;142;MK245770;HIV-1 isolate 425_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;143;MK002587;HIV-1 isolate 105_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;144;MG211621;HIV-1 isolate 16Tomsk3344 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;145;MG211615;HIV-1 isolate 16Tomsk2964 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;146;MG211590;HIV-1 isolate 16Tomsk2344 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;147;MK002573;HIV-1 isolate 17_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;148;MG264382;HIV-1 isolate KBR01 from Russia pol protein-like (pol) gene, partial sequence
186_liquor_Chelyabinsk;149;KX574359;HIV-1 isolate Kemerovo09 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;150;JX290269;HIV-1 isolate 10RU6837 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;151;MT101834;HIV-1 isolate 16RU67 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;152;MT101817;HIV-1 isolate 16RU28 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;153;MT101800;HIV-1 isolate 16RU03 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;154;MK002588;HIV-1 isolate 106_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;155;MG211627;HIV-1 isolate 16Tomsk6591 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;156;KX574390;HIV-1 isolate Kemerovo61 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;157;KX574366;HIV-1 isolate Kemerovo25 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;158;KF374833;HIV-1 isolate 12RU15565 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;159;KF374775;HIV-1 isolate 11RU9932 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;160;KF374753;HIV-1 isolate 11RU9760 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;161;KF374750;HIV-1 isolate 11RU9753 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;162;KF374739;HIV-1 isolate 11RU9650 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;163;KF374737;HIV-1 isolate 11RU9637 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;164;JX290268;HIV-1 isolate 10RU6829 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;165;MG211591;HIV-1 isolate 16Tomsk2532 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;166;KF374793;HIV-1 isolate 11RU10769 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;167;MG211589;HIV-1 isolate 16Tomsk2326 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;168;KF374812;HIV-1 isolate 11RU12100 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;169;KF374780;HIV-1 isolate 11RU10379 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;170;JX500702;HIV-1 isolate 10RU6366 from Russia, partial genome
186_liquor_Chelyabinsk;171;MT369985;HIV-1 isolate RU_ERS_1105_2016 from Russia, complete genome
186_liquor_Chelyabinsk;172;MK002579;HIV-1 isolate 71_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;173;MK002576;HIV-1 isolate 47_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;174;MK002571;HIV-1 isolate 14_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;175;MG211619;HIV-1 isolate 16Tomsk3330 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;176;MG211604;HIV-1 isolate 16Tomsk2717 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;177;MG211572;HIV-1 isolate 15Tomsk39 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;178;MG211550;HIV-1 isolate 15Tomsk05 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;179;KX574379;HIV-1 isolate Kemerovo47 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;180;KX574360;HIV-1 isolate Kemerovo10 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;181;KF374846;HIV-1 isolate 12RU474n from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;182;KF374829;HIV-1 isolate 12RU15176 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;183;KF374804;HIV-1 isolate 11RU11955 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;184;KF374729;HIV-1 isolate 11RU9456 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;185;KF374724;HIV-1 isolate 12RU7012 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;186;KF374710;HIV-1 isolate 12RU6982 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;187;MT369991;HIV-1 isolate RU_ERS_1111_2016 from Russia, complete genome
186_liquor_Chelyabinsk;188;MT101828;HIV-1 isolate 16RU48 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;189;MG211580;HIV-1 isolate 16Tomsk2221 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;190;MK002577;HIV-1 isolate 58_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;191;MG211609;HIV-1 isolate 16Tomsk2848 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;192;MG211593;HIV-1 isolate 16Tomsk2567 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;193;KF374758;HIV-1 isolate 11RU9788 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;194;KF374755;HIV-1 isolate 11RU9779 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;195;MT101814;HIV-1 isolate 16RU23 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;196;MN649310;HIV-1 isolate 34_Omsk2 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;197;MK002567;HIV-1 isolate 04_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;198;MH543311;HIV-1 isolate 359_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;199;MG211551;HIV-1 isolate 15Tomsk06 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;200;MG211540;HIV-1 isolate 14Tomsk14 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;201;KX574387;HIV-1 isolate Kemerovo56.1 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;202;KF374788;HIV-1 isolate 11RU10479 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;203;KF374773;HIV-1 isolate 11RU9923 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;204;KF374759;HIV-1 isolate 11RU9792 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;205;KF374752;HIV-1 isolate 11RU9759 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;206;MG211583;HIV-1 isolate 16Tomsk2235 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;207;KX640181;HIV-1 isolate Tyumen19 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;208;KF374843;HIV-1 isolate 12RU39p from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;209;MT101826;HIV-1 isolate 16RU42 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;210;MK002590;HIV-1 isolate 117_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;211;MK002572;HIV-1 isolate 15_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;212;MG211622;HIV-1 isolate 16Tomsk3348 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;213;KX574378;HIV-1 isolate Kemerovo46 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;214;KF374797;HIV-1 isolate 11RU11897 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;215;KF374731;HIV-1 isolate 11RU9479 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;216;JX500704;HIV-1 isolate 10RU6829 from Russia, partial genome
186_liquor_Chelyabinsk;217;MN649302;HIV-1 isolate 19_Omsk2 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;218;MH543307;HIV-1 isolate 306_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;219;MG211623;HIV-1 isolate 16Tomsk3577 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;220;MG211603;HIV-1 isolate 16Tomsk2684 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;221;MG211559;HIV-1 isolate 15Tomsk18 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;222;MG211553;HIV-1 isolate 15Tomsk09 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;223;MG211542;HIV-1 isolate 14Tomsk35 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;224;KX574369;HIV-1 isolate Kemerovo32 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;225;KX574357;HIV-1 isolate Kemerovo01 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;226;KF374848;HIV-1 isolate 13RU105 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;227;KF374844;HIV-1 isolate 12RU412n from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;228;KF374787;HIV-1 isolate 11RU10472 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;229;AY829214;"HIV-1 isolate 02UZ0683 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), truncated envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
186_liquor_Chelyabinsk;230;AY829207;"HIV-1 isolate 02UZ710 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
186_liquor_Chelyabinsk;231;MH543299;HIV-1 isolate 37_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;232;MG211587;HIV-1 isolate 16Tomsk2301 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;233;MG211558;HIV-1 isolate 15Tomsk17 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;234;KF374785;HIV-1 isolate 11RU10469 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;235;MK984159;HIV-1 isolate MtBs.18 from Russia, complete genome
186_liquor_Chelyabinsk;236;MG211624;HIV-1 isolate 16Tomsk3589 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;237;MG211538;HIV-1 isolate 14Tomsk04 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;238;KX574389;HIV-1 isolate Kemerovo59 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;239;KF374840;HIV-1 isolate 12RU16919 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;240;KX574376;HIV-1 isolate Kemerovo44 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;241;KF374850;HIV-1 isolate 13RU196 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;242;KF374834;HIV-1 isolate 12RU15569 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;243;KF374808;HIV-1 isolate 11RU12079 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;244;KF374795;HIV-1 isolate 11RU10887 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;245;KF374790;HIV-1 isolate 11RU10521 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;246;KF374712;HIV-1 isolate 12RU6985 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;247;MG211570;HIV-1 isolate 15Tomsk37 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;248;KX574362;HIV-1 isolate Kemerovo21 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;249;KF374776;HIV-1 isolate 11RU9934 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;250;MT101802;HIV-1 isolate 16RU05 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;251;MK002574;HIV-1 isolate 19_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;252;MG211571;HIV-1 isolate 15Tomsk38 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;253;KF374842;HIV-1 isolate 12RU38p from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;254;MH543310;HIV-1 isolate 357_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;255;MG211596;HIV-1 isolate 16Tomsk2611 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;256;MG211582;HIV-1 isolate 16Tomsk2228 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;257;MG211576;HIV-1 isolate 15Tomsk49 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;258;MG211555;HIV-1 isolate 15Tomsk11 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;259;MG211541;HIV-1 isolate 14Tomsk23 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;260;KJ197201;"HIV-1 isolate RU_8169 from Russia gag protein (gag) gene, complete cds; pol protein (pol) gene, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
186_liquor_Chelyabinsk;261;KF374849;HIV-1 isolate 13RU130 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;262;JX290252;HIV-1 isolate 10RU6112 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;263;MG211612;HIV-1 isolate 16Tomsk2925 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;264;MG211606;HIV-1 isolate 16Tomsk2745 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;265;MG211605;HIV-1 isolate 16Tomsk2727 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;266;MG211586;HIV-1 isolate 16Tomsk2299 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;267;MH543216;HIV-1 isolate 301_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;268;MG211626;HIV-1 isolate 16Tomsk3627 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;269;MG211608;HIV-1 isolate 16Tomsk2753 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;270;MT101815;HIV-1 isolate 16RU26 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;271;MT101803;HIV-1 isolate 16RU06 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;272;MK002570;HIV-1 isolate 13_Krasnoyarsk from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;273;MG211629;HIV-1 isolate 16Tomsk8893 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;274;MG211594;HIV-1 isolate 16Tomsk2591 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;275;KX574385;HIV-1 isolate Kemerovo55 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;276;KX574365;HIV-1 isolate Kemerovo24 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;277;MG211595;HIV-1 isolate 16Tomsk2603 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;278;MG211554;HIV-1 isolate 15Tomsk10 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;279;KY235816;HIV-1 isolate 15UZ01m from Uzbekistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;280;KX574374;HIV-1 isolate Kemerovo41 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;281;KX574358;HIV-1 isolate Kemerovo06 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;282;KF374783;HIV-1 isolate 11RU10396 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;283;KF374747;HIV-1 isolate 11RU9679 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;284;MN649306;HIV-1 isolate 26_Omsk2 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;285;MH543194;HIV-1 isolate 242_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;286;MG211602;HIV-1 isolate 16Tomsk2681 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;287;MG211544;HIV-1 isolate 14Tomsk62 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;288;MG211543;HIV-1 isolate 14Tomsk42 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;289;KX574364;HIV-1 isolate Kemerovo23 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;290;KX574361;HIV-1 isolate Kemerovo18 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;291;KF374765;HIV-1 isolate 11RU9825 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;292;MT101809;HIV-1 isolate 16RU14 pol protein (pol) and gag protein (gag) genes, partial cds
186_liquor_Chelyabinsk;293;MH543215;HIV-1 isolate 300_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;294;MG211628;HIV-1 isolate 16Tomsk8878 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;295;MG211617;HIV-1 isolate 16Tomsk3085 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;296;KF374821;HIV-1 isolate 11RU12154 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;297;KF374733;HIV-1 isolate 11RU9502 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;298;MW229214;HIV-1 isolate 12_KRS_12.18 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;299;MG211601;HIV-1 isolate 16Tomsk2636 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;300;MG211552;HIV-1 isolate 15Tomsk08 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;301;KX574392;HIV-1 isolate Kemerovo03 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;302;KX574375;HIV-1 isolate Kemerovo42 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;303;MW229219;HIV-1 isolate 54_KRS_08.19 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;304;MK245596;HIV-1 isolate 19-2_TAJ_Khujand from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;305;MH543204;HIV-1 isolate 266_TAJ from Tajikistan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;306;MG799098;HIV-1 isolate KYR_Osh90 from Kyrgyzstan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;307;MG211614;HIV-1 isolate 16Tomsk2962 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;308;MG211607;HIV-1 isolate 16Tomsk2750 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;309;MG211568;HIV-1 isolate 15Tomsk33 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;310;KF374836;HIV-1 isolate 12RU16430 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;311;JX290258;HIV-1 isolate 10RU6409 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;312;AY829204;"HIV-1 isolate 02UZ693 from Uzbekistan gag protein (gag) and pol protein (pol) genes, partial cds; and vif protein (vif), vpr protein (vpr), tat protein (tat), rev protein (rev), vpu protein (vpu), envelope glycoprotein (env), and nef protein (nef) genes, complete cds"
186_liquor_Chelyabinsk;313;MN649292;HIV-1 isolate 04_Omsk2 from Russia pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;314;MK228772;HIV-1 isolate 45_KYR_Osh2 from Kyrgyzstan pol protein (pol) gene, partial cds
186_liquor_Chelyabinsk;315;KX574370;HIV-1 isolate Kemerovo33 from Russia pol protein (pol) gene, partial cds
